,agent1,agent2,S,A,B,P
0,0.1,0.1,100.0,0.0,0.0,0.0
1,0.10399,0.10399,99.65666666666667,0.0,0.0,0.22666666666666677
2,0.10813681395484302,0.10813681395484302,99.30026658709642,0.0,0.0,0.462219400774438
3,0.1124463987814951,0.1124463987814951,98.93030335143375,0.0,0.0,0.7069957609570557
4,0.11692491906594549,0.11692491906594549,98.54626324407123,0.0,0.0,0.9613450737595777
5,0.12157875250340851,0.12157875250340851,98.14761479029936,0.0,0.0,1.22562874191648
6,0.1264144952840564,0.1264144952840564,97.73380830749548,0.0,0.0,1.5002205495431886
7,0.1314389673951578,0.1314389673951578,97.30427546327891,0.0,0.0,1.7855069625905904
8,0.13665921780648416,0.13665921780648416,96.85842884339377,0.0,0.0,2.0818874226847304
9,0.1420825295013478,0.1420825295013478,96.39566153245573,0.0,0.0,2.389774632218973
10,0.14771642431059012,0.14771642431059012,95.91534671111978,0.0,0.0,2.70959482827999
11,0.15356866750117654,0.15356866750117654,95.41683727369721,0.0,0.0,3.041788042668152
12,0.1596472720647021,0.1596472720647021,94.8994654707802,0.0,0.0,3.3868083449128417
13,0.16596050264397635,0.16596050264397635,94.36254258202639,0.0,0.0,3.7451240647789246
14,0.17251687902784024,0.17251687902784024,93.80535862492417,0.0,0.0,4.117217990306384
15,0.17932517913535811,0.17932517913535811,93.22718210610995,0.0,0.0,4.503587536914523
16,0.1863944414003916,0.1863944414003916,92.62725982265376,0.0,0.0,4.9047448825278295
17,0.1937339664561549,0.1937339664561549,92.00481672167955,0.0,0.0,5.321217063034099
18,0.20135331800649986,0.20135331800649986,91.35905582775817,0.0,0.0,5.753546021657262
19,0.20926232275619394,0.20926232275619394,90.6891582487175,0.0,0.0,6.202288605006465
20,0.21747106925610957,0.21747106925610957,89.9942832718767,0.0,0.0,6.668016497636802
21,0.22598990550078854,0.22598990550078854,89.27356856424913,0.0,0.0,7.151316085911297
22,0.23482943509498538,0.23482943509498538,88.52613049199712,0.0,0.0,7.652788240771699
23,0.244000511782195,0.244000511782195,87.751064576388,0.0,0.0,8.17304800768837
24,0.2535142321014454,0.2535142321014454,86.94744610572798,0.0,0.0,8.712724190545222
25,0.2633819259083425,0.2633819259083425,86.11433092527514,0.0,0.0,9.27245881449891
26,0.27361514446197654,0.27361514446197654,85.2507564299972,0.0,0.0,9.85290645090354
27,0.2842256457402489,0.2842256457402489,84.35574278829432,0.0,0.0,10.454733385179168
28,0.2952253766017684,0.2952253766017684,83.4282944285077,0.0,0.0,11.07861660598595
29,0.3066264513619141,0.3066264513619141,82.46740182424769,0.0,0.0,11.725242591201017
30,0.31844112629304766,0.31844112629304766,81.47204361937612,0.0,0.0,12.395305862930517
31,0.33068176949313693,0.33068176949313693,80.4411891389543,0.0,0.0,13.089507280064945
32,0.34336082549200225,0.34336082549200225,79.37380133872252,0.0,0.0,13.808552032633102
33,0.35649077387861466,0.35649077387861466,78.26884025282517,0.0,0.0,14.553147297348996
34,0.37008408113474206,0.37008408113474206,77.12526700767361,0.0,0.0,15.323999508185127
35,0.3841531447478923,0.3841531447478923,75.94204847920086,0.0,0.0,16.121811189439253
36,0.3987102285478012,0.3987102285478012,74.71816268148764,0.0,0.0,16.947277291468716
37,0.41376738806321983,0.41376738806321983,73.45260498703004,0.0,0.0,17.801080960908397
38,0.4293363845266882,0.4293363845266882,72.14439529300844,0.0,0.0,18.683888667607874
39,0.44542858596121054,0.44542858596121054,70.79258626406455,0.0,0.0,19.59634459954303
40,0.462054853560778,0.462054853560778,69.39627280059118,0.0,0.0,20.53906422437901
41,0.4792254113226676,0.4792254113226676,67.95460290270731,0.0,0.0,21.51262690196716
42,0.49694969659924776,0.49694969659924776,66.46679012427434,0.0,0.0,22.517567415614
43,0.5152361889063228,0.5152361889063228,64.93212783886733,0.0,0.0,23.554366271220754
