,agent1,agent2
947,-8679.989,-8908.577
948,-8659.366,-8885.481
949,-8672.038,-8864.871
950,-8642.1,-8878.204
951,-8649.734,-8910.566
952,-8676.917,-8869.965
953,-8673.611,-8899.3125
954,-8647.799,-8883.937
955,-8657.503,-8869.547
956,-8636.734,-8897.611
957,-8661.29,-8870.426
958,-8678.613,-8858.327
959,-8666.004,-8843.6
960,-8650.051,-8822.868
961,-8615.18,-8864.518
962,-8619.367,-8875.141
963,-8661.695,-8877.32
964,-8621.509,-8863.362
965,-8650.158,-8852.295
966,-8617.945,-8839.461
967,-8597.886,-8840.777
968,-8609.709,-8844.986
969,-8618.742,-8829.217
970,-8616.961,-8852.064
971,-8614.616,-8858.88
972,-8625.229,-8853.366
973,-8622.809,-8821.539
974,-8623.896,-8816.648
975,-8616.651,-8855.12
976,-8613.045,-8815.678
977,-8620.165,-8798.774
978,-8586.83,-8813.988
979,-8641.1875,-8829.398
980,-8615.273,-8814.785
981,-8586.483,-8836.217
982,-8575.783,-8811.989
983,-8588.99,-8835.525
984,-8571.219,-8802.23
985,-8571.165,-8820.93
986,-8590.428,-8816.04
987,-8552.209,-8818.507
988,-8575.785,-8817.828
989,-8552.61,-8796.246
990,-8561.451,-8834.627
991,-8532.848,-8825.176
